Date,DXY Index,ADXY Index,SPX Index,LQD US Equity,LF98TRUU Index,TLT US Equity,USGG2YR Index,CCMP Index,CRB CMDT Index,EUCRBRDT Index,LOCADY Comdty,XAU Curncy,AMZN US Equity
24/6/19,95.98,105.37,2945.35,123.95,2100.93,132.41,1.7324,8005.7,412.1,64.39,5917,1419.72,95.695
25/6/19,96.14,105.25,2917.38,123.58,2097.58,132.82,1.7318,7884.72,410.96,65.04,5985.5,1423.44,93.914
26/6/19,96.214,105.21,2913.78,123.33,2097,131.97,1.7689,7909.97,409.95,65.62,6006,1409,94.892
27/6/19,96.194,105.3,2924.92,124.05,2096.57,132.9,1.7449,7967.76,408.67,65.46,5953.5,1409.78,95.214
28/6/19,96.13,105.37,2941.76,124.37,2099.15,132.81,1.7549,8006.24,407.87,64.43,5972,1409.55,94.682
1/7/19,96.844,105.37,2964.33,124.25,2103.21,132.24,1.7872,8091.16,406.23,65.25,5999,1384.19,96.11
2/7/19,96.726,105.22,2973.01,124.59,2103.08,133.26,1.7613,8109.09,403.63,62.12,5910,1418.65,96.715
3/7/19,96.768,105.23,2995.82,124.93,2105.2,134.21,1.7596,8170.23,405.61,63.53,5874,1418.78,96.95
4/7/19,96.768,105.25,2995.82,124.93,2105.2,134.21,1.7596,8170.23,405.61,63.08,5900,1416.08,96.95
5/7/19,97.286,104.97,2990.41,123.83,2104.62,132.43,1.8593,8161.79,404.15,64.45,5857,1399.45,97.146
8/7/19,97.384,104.95,2975.95,123.66,2104.05,132.61,1.89,8098.38,404.74,63.86,5912,1395.53,97.616
9/7/19,97.489,104.83,2979.63,123.4,2101.75,132.56,1.9066,8141.73,401.66,64.24,5805,1397.61,99.415
10/7/19,97.104,105.17,2993.07,123.68,2104.27,131.83,1.8277,8202.53,403.74,66.51,5862.5,1419.02,100.871
11/7/19,97.05,105.15,2999.91,122.95,2103.14,130.07,1.8625,8196.04,404.64,66.7,5925,1403.81,100.054
12/7/19,96.81,105.12,3013.77,123.07,2103.46,130.22,1.8471,8244.15,405.57,67.24,5950,1415.75,100.55
15/7/19,96.933,105.13,3014.3,123.28,2105.26,130.97,1.829,8258.19,405.36,66.06,5997.5,1414.13,101.05
16/7/19,97.395,105.08,3004.04,123.02,2104.97,130.58,1.8498,8222.8,404.48,64.24,5959,1406.23,100.495
17/7/19,97.223,105.06,2984.42,123.67,2103.68,131.99,1.8111,8185.21,404.29,63.29,5922,1426.57,99.602
18/7/19,96.794,105.29,2995.11,123.96,2100.03,132,1.7559,8207.24,403.92,62.05,5948,1446.1,98.895
19/7/19,97.151,105.12,2976.61,123.77,2100.31,131.69,1.8183,8146.49,405.87,62.31,6066,1425.37,98.226
22/7/19,97.257,105.08,2985.03,124.15,2102.22,131.94,1.8123,8204.14,405.87,62.77,6007.5,1424.88,99.282
23/7/19,97.705,104.95,3005.47,124.22,2104.79,131.22,1.8374,8251.4,407.38,63.82,5968.5,1417.83,99.725
24/7/19,97.729,105.04,3019.56,124.57,2107.46,131.79,1.8179,8321.5,407.38,62.59,5980,1425.86,100.041
25/7/19,97.818,104.91,3003.67,124.17,2108.26,131.16,1.8639,8238.54,407.36,62.71,6010,1414.58,98.691
26/7/19,98.01,104.9,3025.86,124.34,2110.65,131.47,1.8519,8330.21,406.05,62.87,5945,1418.9,97.153
29/7/19,98.044,104.87,3020.97,124.26,2111.24,131.51,1.8579,8293.33,407.22,63.46,5949.5,1426.8,95.623
30/7/19,98.05,104.9,3013.18,124.22,2109.43,131.83,1.8459,8273.61,404.92,64.72,5943,1430.88,94.927
31/7/19,98.516,104.61,2980.38,124.33,2110.98,132.89,1.8721,8175.42,403.16,64.13,5926,1413.78,93.339
1/8/19,98.369,104.16,2953.56,124.99,2109.4,135.26,1.734,8111.12,402.06,61,5876,1445.18,92.766
2/8/19,98.074,104.03,2932.05,125.12,2104.13,136.51,1.7118,8004.07,400.35,61.23,5769,1440.83,91.162
5/8/19,97.522,102.95,2844.74,125.21,2089.56,138.87,1.5733,7726.04,399.41,60.1,5647,1463.7,88.257
6/8/19,97.63,103.31,2881.77,125.99,2092.71,139.98,1.583,7833.27,398.68,58.43,5667,1474.42,89.392
7/8/19,97.544,103.21,2883.98,125.97,2088.37,140.03,1.6069,7862.83,396.04,57.08,5673.5,1501.16,89.67
8/8/19,97.618,103.34,2938.09,126.31,2097.71,140.33,1.6188,8039.16,400.78,57.51,5723,1500.95,91.645
9/8/19,97.491,103,2918.65,125.94,2097.57,140.05,1.6466,7959.14,400.81,58.03,5744,1496.95,90.379
12/8/19,97.38,102.89,2883.75,126.73,2096.36,142.97,1.5837,7863.41,397.8,58.23,5724.5,1511.16,89.246
13/8/19,97.812,103.47,2926.32,126.63,2099.73,142.48,1.6666,8016.36,397.42,60.78,5697,1501.51,91.217
14/8/19,97.987,102.92,2840.6,127,2090.56,145.69,1.5771,7773.94,397.41,58.81,5732,1516.36,88.148
15/8/19,98.144,103.03,2847.6,127.62,2090.32,147.31,1.4957,7766.62,397.87,58.16,5696.5,1523.29,88.806
16/8/19,98.142,103.17,2888.68,127.85,2093.93,146.13,1.4763,7895.99,398.23,58.7,5710,1513.52,89.629
19/8/19,98.347,102.82,2923.65,127.43,2099.25,144.04,1.5453,8002.81,396.47,59.49,5755.5,1495.92,90.806
20/8/19,98.19,102.99,2900.51,128.17,2101.43,145.53,1.5123,7948.56,395.45,59.89,5698,1507.2,90.069
21/8/19,98.295,103.07,2924.43,128.4,2107.72,144.56,1.5733,8020.21,395.93,60.3,5696.5,1502.65,91.177
22/8/19,98.17,102.84,2922.95,127.93,2110.9,143.6,1.6121,7991.39,394.51,59.62,5668,1498.06,90.28
23/8/19,97.64,102.53,2847.11,128.4,2109.08,145.96,1.5332,7751.77,392.44,58.31,5675,1526.96,87.481
26/8/19,98.081,102.25,2878.38,128.41,2111.76,145.37,1.5391,7853.74,391.85,58.29,5675,1527.31,88.444
27/8/19,97.999,102.54,2869.16,129.1,2113.99,147.61,1.5223,7826.95,389.96,59.75,5662,1542.81,88.092
28/8/19,98.21,102.53,2887.94,129.1,2115.85,147.8,1.5,7856.88,390.36,60,5653,1539.01,88.213
29/8/19,98.507,102.39,2924.58,128.82,2118.61,147.24,1.52,7973.39,388.22,60.53,5722,1527.63,89.32
30/8/19,98.916,102.29,2926.46,128.8,2119.43,147.28,1.504,7962.88,387.15,59.2,5678,1520.38,88.815
2/9/19,98.916,102.01,2926.46,128.8,2119.43,147.28,1.504,7962.88,387.15,58.89,5610.5,1529.29,88.815
3/9/19,99,102.09,2906.27,128.33,2116.84,147.21,1.452,7874.16,386.38,58.42,5537,1547.1,89.492
4/9/19,98.451,102.46,2937.78,128.57,2119.67,147.43,1.4319,7976.88,387.4,60.69,5663,1552.55,90.031
5/9/19,98.414,102.56,2976,127.63,2122.72,144.76,1.526,8116.83,387.95,61.24,5777,1519.05,92.036
6/9/19,98.394,102.86,2978.71,128.09,2125.15,145.79,1.5402,8103.07,386.94,62.15,5787.5,1506.82,91.676
9/9/19,98.281,102.83,2978.43,127.15,2127.66,143.2,1.5928,8087.44,383.98,63.34,5771,1499.13,91.568
10/9/19,98.326,102.94,2979.39,126.08,2129.65,140.69,1.676,8084.16,383.6,63.38,5738,1485.78,91.028
11/9/19,98.645,102.96,3000.93,125.98,2129.21,140.44,1.6742,8169.68,384.14,61.56,5765,1497.2,91.15
12/9/19,98.309,103.5,3009.57,125.81,2130.38,139.52,1.7192,8194.47,384.61,60.74,5842.5,1499.26,92.178
13/9/19,98.257,103.44,3007.39,124.68,2129.21,136.54,1.7999,8176.71,384.62,60.63,5870,1488.53,91.967
16/9/19,98.61,103.38,2997.96,125.31,2133.88,138.28,1.7593,8153.54,386.4,68.38,5877,1498.43,90.392
17/9/19,98.261,103.32,3005.7,125.63,2134.04,139.03,1.7248,8186.02,385.02,64.46,5762,1501.38,91.128
18/9/19,98.561,103.29,3006.73,125.94,2133.22,139.62,1.7621,8177.39,384.04,64.05,5745,1494,90.873
19/9/19,98.272,103.11,3006.79,126.3,2133.85,140.04,1.7378,8182.88,385.54,64.76,5758.5,1499.03,91.075
20/9/19,98.513,103.07,2992.07,127.17,2134.09,141.89,1.683,8117.67,385.5,64.62,5777.5,1516.9,89.708
23/9/19,98.599,103.33,2991.78,127.08,2134.83,141.86,1.6812,8112.46,386.24,63.95,5695,1522.24,89.265
24/9/19,98.337,103.2,2966.6,127.48,2134.03,143.57,1.6256,7993.63,385.92,61.99,5761,1531.87,87.081
25/9/19,99.037,103.11,2984.87,126.76,2130.83,141.47,1.6795,8077.38,387.41,62.07,5718.5,1504.05,88.417
26/9/19,99.132,103.12,2977.62,127.03,2129.51,142.38,1.6555,8030.66,387.82,62.11,5757,1504.78,86.992
27/9/19,99.109,103.1,2961.79,127.06,2127.36,142.73,1.6315,7939.63,387.52,61.65,5714,1497.01,86.273
30/9/19,99.377,103.09,2976.74,127.48,2127.15,143.08,1.6217,7999.34,387.57,59.85,5728,1472.49,86.796
1/10/19,99.128,102.92,2940.25,127.29,2125.47,143.26,1.5459,7908.69,387.57,59.48,5610,1479.14,86.783
2/10/19,99.019,102.95,2887.61,127.24,2116.97,143.61,1.478,7785.25,388.31,57.77,5629,1499.45,85.662
3/10/19,98.864,103.15,2910.63,127.74,2114.65,144.92,1.3901,7872.27,388.76,57.93,5626,1505.19,86.221
4/10/19,98.808,103.28,2952.01,128.27,2116.98,145.99,1.4036,7982.47,388.62,58.8,5599,1504.66,86.983
7/10/19,98.967,103.13,2938.79,127.62,2118.99,144.78,1.4617,7956.29,384.96,58.61,5626,1493.5,86.633
8/10/19,99.133,103.03,2893.06,127.51,2116.04,145.17,1.4194,7823.78,385.93,58.08,5650.5,1505.51,85.276
9/10/19,99.118,103.21,2919.4,127.56,2117.8,144.35,1.4657,7903.74,387.24,58.27,5660,1505.57,86.1
10/10/19,98.701,103.44,2938.13,126.81,2118.76,142.2,1.5424,7950.78,387.87,59.39,5698.5,1493.99,86.013
11/10/19,98.301,103.49,2970.27,126.58,2123.47,140.44,1.5914,8057.04,391.26,60.49,5763,1489.01,86.596
14/10/19,98.454,103.47,2966.15,127,2123.47,141.46,1.5914,8048.65,391.74,59.22,5718.5,1493.21,86.822
15/10/19,98.288,103.39,2995.68,126.66,2128.05,139.75,1.618,8148.71,392.38,58.39,5745,1481.01,88.369
16/10/19,98.002,103.38,2989.69,126.8,2129.77,139.92,1.5835,8124.18,393.16,58.56,5684,1490.13,88.872
17/10/19,97.607,103.57,2997.95,126.98,2131.52,139.58,1.5999,8156.85,394.47,59.5,5726.5,1491.87,89.374
18/10/19,97.282,103.66,2986.2,127.14,2131.81,139.58,1.5736,8089.54,392,58.96,5751,1490.05,87.876
21/10/19,97.328,103.8,3006.72,126.85,2133.38,138.53,1.621,8162.99,392.16,58.53,5820,1484.5,89.283
22/10/19,97.526,103.74,2995.99,127.07,2133.56,139.34,1.5944,8104.3,392.19,59.05,5794,1487.68,88.287
23/10/19,97.491,103.84,3004.52,127.14,2134.63,139.48,1.5817,8119.79,391.9,60.51,5773,1492.12,88.109
24/10/19,97.631,103.68,3010.29,127.42,2135.68,139.2,1.5777,8185.8,391.14,60.93,5869,1503.98,89.039
25/10/19,97.831,103.81,3022.55,127.2,2138.33,138.52,1.6176,8243.12,390.72,61.48,5867.5,1504.63,88.066
28/10/19,97.764,103.88,3039.42,126.82,2139.42,137.26,1.6435,8325.99,390.94,60.99,5888.5,1492.51,88.854
29/10/19,97.69,103.85,3036.89,126.49,2139.04,137.35,1.6415,8276.85,391.55,60.92,5879.5,1487.72,88.136
30/10/19,97.646,104,3046.77,126.94,2136.2,139.36,1.5976,8303.98,391.03,60.1,5883,1495.66,89
31/10/19,97.352,104.02,3037.56,127.71,2133.02,141.24,1.5239,8292.36,389.5,59.55,5825,1512.99,88.833
1/11/19,97.239,104.19,3066.91,127.49,2135.57,140.56,1.552,8386.4,389.75,61.69,5797,1514.34,89.572
4/11/19,97.505,104.21,3078.27,126.89,2140.44,138.71,1.5822,8433.2,390.51,62.37,5846.5,1509.82,90.233
5/11/19,97.983,104.46,3074.62,126.16,2139.47,137.15,1.6245,8434.68,390.65,63.13,5880,1483.61,90.086
6/11/19,97.952,104.33,3076.78,126.87,2137.94,137.98,1.6086,8410.63,388.86,62.01,5913.5,1490.57,89.789
7/11/19,98.143,104.58,3085.18,125.88,2138.67,135.48,1.6672,8434.52,390.98,62.7,5941,1468.48,89.41
8/11/19,98.353,104.5,3093.08,125.71,2136.99,134.91,1.6742,8475.31,390.72,62.97,5951.5,1459,89.294
11/11/19,98.2,104.26,3087.01,125.75,2136.99,135,1.6742,8464.28,391.3,62.41,5857,1455.86,88.583
12/11/19,98.309,104.13,3091.84,125.87,2137.76,135.62,1.6623,8486.09,391.86,62.6,5838,1456.32,88.9
13/11/19,98.373,104,3094.04,126.17,2135.94,136.5,1.636,8482.1,390.47,63.12,5823,1463.58,87.655
14/11/19,98.163,104.12,3096.63,126.83,2134.86,137.91,1.5914,8479.02,390.97,62.99,5835,1471.4,87.73
15/11/19,97.999,104.27,3120.46,126.85,2135.87,137.76,1.6101,8540.83,390.76,63.93,5812,1468.21,86.975
18/11/19,97.794,104.14,3122.03,126.99,2135.57,138.01,1.598,8549.94,388.91,62.44,5828,1471.51,87.627
19/11/19,97.856,104.12,3120.18,127.24,2132.75,139.16,1.5961,8570.66,388.81,60.99,5821.5,1472.46,87.64
20/11/19,97.934,104.06,3108.46,127.42,2130.34,140.6,1.5757,8526.73,387.99,62.61,5873,1471.61,87.277
21/11/19,97.993,103.97,3103.54,127.12,2129.48,139.72,1.6046,8506.21,387.6,63.07,5813,1464.41,86.736
22/11/19,98.27,103.83,3110.29,127.47,2130.95,139.9,1.6277,8519.89,387.47,62.98,5834,1461.93,87.286
25/11/19,98.323,103.92,3133.64,127.91,2134.24,140.31,1.6134,8632.49,387.55,63.05,5872.5,1455.26,88.692
26/11/19,98.252,104.01,3140.52,128.24,2137.12,141.13,1.5819,8647.93,386.94,63.7,5856,1461.39,89.847
27/11/19,98.37,104,3153.63,128.23,2139.35,140.72,1.6259,8705.17,386.96,63.66,5925.5,1454.44,90.926
28/11/19,98.37,103.86,3153.63,128.23,2139.35,140.72,1.6259,8705.17,386.96,63.87,5881.5,1456.27,90.926
29/11/19,98.273,103.81,3140.98,127.97,2139.99,140.42,1.6119,8665.47,386.44,61.34,5854,1463.98,90.04
2/12/19,97.856,103.76,3113.87,127.07,2138.17,138.31,1.6,8567.99,385.97,60.77,5855.5,1462.44,89.08
3/12/19,97.737,103.64,3093.2,128.05,2136.6,141.21,1.538,8520.64,385.64,60.94,5812,1477.61,88.498
4/12/19,97.648,103.63,3112.76,127.88,2140.91,139.8,1.5721,8566.67,386.68,62.86,5823,1474.59,88.035
5/12/19,97.41,103.79,3117.43,127.74,2143.16,139.12,1.5923,8570.7,387.03,64.17,5855,1476,87.024
6/12/19,97.7,103.9,3145.91,127.67,2147.57,138.35,1.6149,8656.53,390.54,65.46,5867.5,1460.17,87.58
9/12/19,97.644,103.84,3135.96,127.65,2149.74,138.65,1.613,8621.83,391.02,65.42,5985,1461.68,87.476
10/12/19,97.413,103.93,3132.52,127.65,2152.37,138.66,1.6517,8616.18,393.3,65.29,6055,1464.39,86.961
11/12/19,97.078,103.98,3141.63,128.15,2154.67,139.75,1.6133,8654.05,393.9,65.16,6083,1474.88,87.436
12/12/19,97.397,104.74,3168.57,127.56,2159.26,137.45,1.6582,8717.32,394.75,66.28,6097,1469.8,88.017
13/12/19,97.172,104.47,3168.8,128.39,2163.81,139.04,1.6037,8734.88,396.21,66.9,6154,1476.33,88.047
16/12/19,97.019,104.58,3191.45,128.1,2167.96,137.79,1.6263,8814.23,398.91,67.11,6155.5,1476.18,88.461
17/12/19,97.222,104.52,3192.52,128,2172.6,137.6,1.6224,8823.36,398.91,67.54,6175,1476.22,89.533
18/12/19,97.4,104.5,3191.14,127.91,2177.14,136.47,1.6287,8827.73,398.09,67.79,6126.5,1475.4,89.202
19/12/19,97.379,104.48,3205.37,127.7,2177.89,136.47,1.6268,8887.22,398.27,67.73,6161,1478.8,89.614
20/12/19,97.69,104.55,3221.22,127.66,2178.61,136.65,1.6294,8924.96,398.22,66.57,6155.5,1478.22,89.325
23/12/19,97.658,104.47,3224.01,127.72,2180.36,136.45,1.6523,8945.65,398.62,66.26,6153,1485.79,89.65
24/12/19,97.654,104.51,3223.38,127.85,2180.4,136.84,1.621,8952.88,398.81,66.99,6184.5,1499.41,89.461
25/12/19,97.632,104.65,3223.38,127.85,2180.4,136.84,1.621,8952.88,398.81,66.94,6184.5,1499.84,89.461
26/12/19,97.534,104.58,3239.91,128.08,2181.45,137.17,1.631,9022.39,399.49,67.56,6184.5,1511.53,93.439
27/12/19,96.919,104.64,3240.02,128.26,2182.63,137.32,1.5812,9006.62,401,67.51,6211,1510.56,93.49
30/12/19,96.74,104.81,3221.29,128.49,2182.43,136.82,1.5653,8945.99,402.28,67.13,6183.5,1515.16,92.345
31/12/19,96.389,105.16,3230.78,127.96,2182.77,135.48,1.5691,8972.6,401.58,66.42,6156,1517.27,92.392
1/1/20,96.445,105.06,3230.78,127.96,2182.77,135.48,1.5691,8972.6,401.58,66.31,6156,1517.29,92.392
2/1/20,96.846,105.01,3257.85,128.23,2185.33,137.015,1.569,9092.19,402.53,66.62,6165.5,1529.13,94.901
3/1/20,96.838,104.75,3234.85,128.67,2187.15,139.12,1.5246,9020.77,401.05,68.96,6077,1552.2,93.749
6/1/20,96.671,104.73,3246.28,128.24,2188.45,138.33,1.5445,9071.47,401.33,69.02,6097.5,1565.74,95.144
7/1/20,97.005,104.85,3237.18,127.91,2189.74,137.645,1.5404,9068.58,401.33,68.47,6134.5,1574.37,95.343
8/1/20,97.299,104.98,3253.05,127.73,2189.89,136.74,1.5806,9129.24,401.83,65.89,6154,1556.42,94.599
9/1/20,97.45,105.19,3274.7,128.34,2190.69,137.22,1.5785,9203.43,407.76,65.54,6156,1552.32,95.053
10/1/20,97.356,105.37,3265.35,128.7,2192.25,138.44,1.5702,9178.86,407.36,65.29,6157,1562.34,94.158
13/1/20,97.345,105.72,3288.13,128.39,2194.43,138.02,1.5843,9273.93,407.05,64.46,6177,1547.88,94.565
14/1/20,97.372,105.6,3283.15,128.55,2195.73,138.73,1.57,9251.33,410.57,64.88,6247,1546.39,93.472
15/1/20,97.229,105.62,3289.29,128.83,2196.97,139.65,1.5536,9258.7,410.07,64.4,6232,1556.25,93.101
16/1/20,97.32,105.63,3316.81,129.01,2198.26,139.21,1.5657,9357.13,410.62,64.82,6300.5,1552.51,93.897
17/1/20,97.606,105.73,3329.62,128.99,2198.28,138.02,1.5592,9388.94,410.62,65.18,6276.5,1557.24,93.236
20/1/20,97.606,105.74,3329.62,128.99,2198.28,138.02,1.5592,9388.94,410.62,64.69,6245,1560.77,93.236
21/1/20,97.531,105.3,3320.79,129.61,2198.08,139.47,1.5304,9370.81,410.68,63.92,6158.5,1558.17,94.6
22/1/20,97.527,105.38,3321.75,129.68,2197.16,139.96,1.5283,9383.77,410.32,62.17,6103.5,1558.78,94.373
23/1/20,97.693,105.05,3325.54,129.85,2193.21,140.94,1.5137,9402.48,408.83,61.59,6050,1562.94,94.229
24/1/20,97.853,105.29,3295.47,130.07,2188.95,142.08,1.4947,9314.91,408.48,60.01,5968,1571.53,93.082
27/1/20,97.956,104.72,3243.63,130.32,2177.74,144.29,1.4409,9139.31,406.01,58.21,5779,1582.06,91.417
28/1/20,98.018,105.05,3276.24,130.25,2185.49,143.16,1.4625,9269.68,405.92,59.33,5715,1567.17,92.663
29/1/20,97.991,104.96,3273.4,130.67,2187.2,144.56,1.4128,9275.16,405.97,58.79,5698,1576.83,92.9
30/1/20,97.867,104.76,3283.66,130.75,2183.68,144.58,1.4128,9298.93,404.61,57.97,5621,1574.28,93.534
31/1/20,97.39,104.58,3225.52,131.09,2183.35,145.9,1.3132,9150.94,404.17,56.33,5570,1589.16,100.436
3/2/20,97.8,104.03,3248.92,130.65,2184.91,145.54,1.353,9273.4,403.66,53.24,5595,1576.73,100.21
4/2/20,97.961,104.32,3297.59,130.33,2188.97,143.58,1.409,9467.97,403.87,53.05,5652,1552.92,102.484
5/2/20,98.301,104.41,3334.69,130.25,2193.28,142.01,1.4431,9508.68,404.03,55.02,5714,1556.02,101.994
6/2/20,98.496,104.31,3345.78,130.19,2197.13,142.65,1.4452,9572.15,404.93,54.48,5726,1566.66,102.512
7/2/20,98.684,103.91,3327.71,130.69,2196.88,144.43,1.4011,9520.51,401.77,53.86,5653,1570.44,103.964
10/2/20,98.832,104.14,3352.09,131,2197.14,144.83,1.3931,9628.39,401.62,52.97,5659.5,1572.15,106.696
11/2/20,98.721,104.36,3357.75,130.81,2203.32,144.1,1.4234,9638.94,402.77,54.03,5696,1567.89,107.54
12/2/20,99.049,104.4,3379.45,130.75,2205.71,143.37,1.4437,9725.96,402.21,56.2,5747,1566.06,108
13/2/20,99.067,104.24,3373.94,130.66,2206.99,143.92,1.4438,9711.97,402.1,56.38,5716,1576,107.494
14/2/20,99.124,104.17,3380.16,130.98,2207.09,144.55,1.4279,9731.18,401.12,57.22,5737,1584.06,106.744
17/2/20,99.003,104.24,3380.16,130.98,2207.09,144.55,1.4279,9731.18,401.12,57.35,5802,1581.13,106.744
18/2/20,99.44,103.96,3370.29,131.23,2207.8,145.54,1.4116,9732.74,403.26,57.3,5728,1601.61,107.784
19/2/20,99.705,103.88,3386.15,131.05,2209.79,145.53,1.4219,9817.18,403.06,59.07,5745.5,1611.7,108.511
20/2/20,99.865,103.35,3373.23,131.49,2210.18,146.67,1.3892,9750.97,402.31,58.5,5730,1619.56,107.655
21/2/20,99.262,103.33,3337.75,131.75,2209.12,148.04,1.3543,9576.59,402.46,57.86,5702,1643.41,104.798
24/2/20,99.359,103.02,3225.89,131.77,2194.31,150.25,1.2476,9221.28,399.2,55.61,5657.5,1659.38,100.465
25/2/20,98.968,103.15,3128.21,131.9,2188.52,151.05,1.2248,8965.61,399.46,54.34,5663.5,1635.14,98.637
26/2/20,98.996,103.24,3116.39,131.41,2184.1,150.25,1.1647,8980.77,397.7,52.74,5614,1640.96,98.98
27/2/20,98.508,103.28,2978.76,130.71,2166.03,151.88,1.0615,8566.48,395.67,50.83,5618,1645.01,94.215
28/2/20,98.132,103.5,2954.22,132.18,2152.56,155.31,0.913,8567.37,395.11,50.02,5573,1585.69,94.188
2/3/20,97.36,104,3090.23,131.7,2160.03,153.94,0.9029,8952.17,398.01,52.73,5640,1589.44,97.698
3/3/20,97.153,103.89,3003.37,133.2,2171.99,156.33,0.6991,8684.09,399.07,51.66,5668,1640.9,95.45
4/3/20,97.336,104.13,3130.12,133.39,2182.69,154.67,0.6926,9018.09,399.48,51.6,5694.5,1636.93,98.792
5/3/20,96.82,103.88,3023.94,133.34,2171.28,158.52,0.5973,8738.59,399.27,49.99,5667.5,1672.23,96.202
6/3/20,95.951,104.02,2972.37,134.27,2143,166.77,0.5062,8575.62,398.67,45.25,5624,1673.83,95.054
9/3/20,94.895,103.6,2746.56,131.01,2076.1,171.29,0.381,7950.68,395.19,32.34,5483,1680.47,90.03
10/3/20,96.414,103.74,2882.23,128.06,2075.44,162.51,0.5342,8344.25,396.01,36.55,5598,1649.4,94.591
11/3/20,96.507,103.49,2741.38,123.85,2052.62,156.53,0.5195,7952.05,396.01,34.51,5552,1635.04,91.043
12/3/20,97.468,102.61,2480.64,117.94,1991.46,157.5,0.481,7201.8,395.93,31.23,5386.5,1576.15,83.831
13/3/20,98.749,102.91,2711.02,123.05,1989.78,153.94,0.4903,7874.88,387.35,33.55,5530.5,1529.83,89.25
16/3/20,98.069,102.25,2386.13,121.3,1930.14,163.91,0.3599,6904.59,380.62,27.93,5211,1514.1,84.458
17/3/20,99.575,102.12,2529.19,116.33,1904.91,152.98,0.4925,7334.78,377.22,27.37,5205,1528.3,90.392
18/3/20,101.16,101.24,2398.1,110.51,1846.84,144.35,0.5337,6989.84,377.22,24.56,4860.5,1486.05,91.5
19/3/20,102.755,100.61,2409.39,105.05,1798.33,148.28,0.4507,7150.58,373.57,26.22,4685,1471.24,94.047
20/3/20,102.817,100.74,2304.92,106.74,1787.42,159.43,0.3134,6879.52,374.04,25.72,4855,1498.65,92.304
23/3/20,102.487,100.33,2237.4,114.63,1750.98,166,0.3123,6860.67,372.68,26.4,4617.5,1553.23,95.142
24/3/20,102.039,101.08,2447.33,116.98,1761.43,162.91,0.3715,7417.86,373.77,27.04,4789.5,1632.32,97.005
25/3/20,101.05,101.01,2475.56,122.58,1797.51,162.54,0.3299,7384.3,374.45,26.69,4754,1616.9,94.292
26/3/20,99.352,101.67,2630.07,122.68,1848.44,163.34,0.2927,7797.54,374.68,26.21,4775.5,1631.34,97.775
27/3/20,98.365,101.49,2541.47,122.43,1877.94,167.7,0.2418,7502.38,373.54,24.54,4774,1628.16,95.005
30/3/20,99.181,101.25,2626.65,123.92,1893.8,166.32,0.2281,7774.15,371.39,22.04,4763,1622.51,98.198
31/3/20,99.048,101.33,2584.59,123.51,1905.89,164.97,0.2455,7700.1,370.2,21.47,4797,1577.18,97.486
1/4/20,99.673,100.44,2470.5,121.41,1885.69,167.04,0.2061,7360.58,364.86,20.44,4772,1591.51,95.385
2/4/20,100.18,100.98,2526.9,121.73,1878.79,168.1,0.2255,7487.31,362.56,24.91,4821.5,1613.99,95.941
3/4/20,100.576,100.78,2488.65,121.1,1866.79,168.5,0.2289,7373.08,362.95,29.86,4863.5,1620.81,95.33
6/4/20,100.685,101.08,2663.68,123.49,1871.77,168.06,0.2622,7913.24,363.44,28.05,4867,1660.97,99.88
7/4/20,99.9,101.61,2659.41,123.68,1898.03,166.3,0.2601,7887.26,363,26.78,5067.5,1647.72,100.58
8/4/20,100.119,101.49,2749.98,125.91,1907.62,165.09,0.252,8090.9,362.66,27.81,4976,1646.14,102.15
9/4/20,99.517,101.82,2789.82,131.83,1966.33,165.39,0.2254,8153.58,362.05,26.59,4963.5,1683.73,102.138
10/4/20,99.482,101.87,2789.82,131.83,1966.33,165.39,0.2254,8153.58,362.05,26.29,4963.5,1696.65,102.138
13/4/20,99.348,101.71,2761.63,130.55,1996.32,163.88,0.2452,8192.42,354.29,27.05,4963.5,1715.34,108.444
14/4/20,98.887,101.85,2846.06,129.91,2014.83,163.84,0.219,8515.74,353.75,24.62,5119,1726.97,114.166
15/4/20,99.461,101.41,2783.36,130.78,2005.65,168.18,0.1969,8393.18,351.49,22.14,5054.5,1717.03,115.384
16/4/20,100.025,101.28,2799.55,130.13,2007.36,170.09,0.2066,8532.36,351.31,23.24,5098.5,1717.7,120.41
17/4/20,99.782,101.58,2874.56,130.56,2017.47,167.81,0.2019,8650.14,350.75,24.01,5175.5,1682.82,118.75
20/4/20,99.955,101.47,2823.16,129.82,2009.74,169.16,0.2016,8560.73,350.89,22.81,5169.5,1695.65,119.681
21/4/20,100.258,101.15,2736.56,129.36,1980.8,171.29,0.2034,8263.23,349.1,17.32,4994.5,1686.2,116.406
22/4/20,100.388,101.32,2799.31,129.44,1983.04,169.54,0.2133,8495.38,350.71,19.42,5034,1714.08,118.175
23/4/20,100.433,101.48,2797.8,129.99,1982.56,170.44,0.2191,8494.75,350.49,20.08,5120.5,1730.51,119.973
24/4/20,100.38,101.38,2836.74,129.9,1975.01,170.84,0.2245,8634.52,348.25,20.63,5118,1729.6,120.511
27/4/20,100.041,101.56,2878.48,128.85,1973.22,167.66,0.2223,8730.16,347.55,18.26,5165.5,1713.99,118.8
28/4/20,99.865,101.63,2863.39,129.2,1976.58,169.59,0.2112,8607.73,350.84,18.75,5169.5,1707.79,115.704
29/4/20,99.565,102.06,2939.51,130.05,1984.02,168.71,0.2014,8914.71,351.12,20.66,5184,1713.41,118.636
